Local Site Name,Month_Year,monthly_value,Site Latitude,Site Longitude,pollutant
IEPA TRAILER,2011-09,6.7,41.9651934814238,-87.8762647334973,co
IEPA TRAILER,2011-10,8.806451612903226,41.9651934814238,-87.8762647334973,co
IEPA TRAILER,2011-11,7.233333333333333,41.9651934814238,-87.8762647334973,co
IEPA TRAILER,2011-12,5.741935483870968,41.9651934814238,-87.8762647334973,co
IEPA TRAILER,2012-01,7.903225806451613,41.9651934814238,-87.8762647334973,co
IEPA TRAILER,2012-02,7.0,41.9651934814238,-87.8762647334973,co
IEPA TRAILER,2012-03,6.193548387096774,41.9651934814238,-87.8762647334973,co
IEPA TRAILER,2012-04,5.333333333333333,41.9651934814238,-87.8762647334973,co
IEPA TRAILER,2012-05,6.580645161290323,41.9651934814238,-87.8762647334973,co
IEPA TRAILER,2012-06,6.766666666666667,41.9651934814238,-87.8762647334973,co
IEPA TRAILER,2012-07,6.483870967741935,41.9651934814238,-87.8762647334973,co
IEPA TRAILER,2012-08,6.483870967741935,41.9651934814238,-87.8762647334973,co
IEPA TRAILER,2012-09,6.7,41.9651934814238,-87.8762647334973,co
IEPA TRAILER,2012-10,6.870967741935484,41.9651934814238,-87.8762647334973,co
IEPA TRAILER,2012-11,8.866666666666667,41.9651934814238,-87.8762647334973,co
IEPA TRAILER,2012-12,6.451612903225806,41.9651934814238,-87.8762647334973,co
Kingery Near Road #1,2019-03,5.074074074074074,41.5786196210494,-87.5574060746384,co
Kingery Near Road #1,2019-04,5.9,41.5786196210494,-87.5574060746384,co
Kingery Near Road #1,2019-05,6.193548387096774,41.5786196210494,-87.5574060746384,co
Kingery Near Road #1,2019-06,7.433333333333334,41.5786196210494,-87.5574060746384,co
Kingery Near Road #1,2019-07,5.1,41.5786196210494,-87.5574060746384,co
Kingery Near Road #1,2019-08,6.666666666666667,41.5786196210494,-87.5574060746384,co
Kingery Near Road #1,2019-09,7.033333333333333,41.5786196210494,-87.5574060746384,co
Kingery Near Road #1,2019-10,5.774193548387097,41.5786196210494,-87.5574060746384,co
Kingery Near Road #1,2019-11,5.666666666666667,41.5786196210494,-87.5574060746384,co
Kingery Near Road #1,2019-12,6.0,41.5786196210494,-87.5574060746384,co
Kingery Near Road #1,2020-01,4.774193548387097,41.5786196210494,-87.5574060746384,co
Kingery Near Road #1,2020-02,5.315789473684211,41.5786196210494,-87.5574060746384,co
Kingery Near Road #1,2020-03,4.571428571428571,41.5786196210494,-87.5574060746384,co
Kingery Near Road #1,2020-04,5.52,41.5786196210494,-87.5574060746384,co
Kingery Near Road #1,2020-05,5.193548387096774,41.5786196210494,-87.5574060746384,co
Kingery Near Road #1,2020-06,6.266666666666667,41.5786196210494,-87.5574060746384,co
Kingery Near Road #1,2020-07,6.6,41.5786196210494,-87.5574060746384,co
Kingery Near Road #1,2020-08,5.4,41.5786196210494,-87.5574060746384,co
Kingery Near Road #1,2020-10,5.2,41.5786196210494,-87.5574060746384,co
Kingery Near Road #1,2020-11,1.1666666666666667,41.5786196210494,-87.5574060746384,co
Kingery Near Road #1,2020-12,4.419354838709677,41.5786196210494,-87.5574060746384,co
NORTHBROOK WATER PLANT,2011-01,4.230769230769231,42.139996190948,-87.7992269168431,co
NORTHBROOK WATER PLANT,2011-02,3.625,42.139996190948,-87.7992269168431,co
NORTHBROOK WATER PLANT,2011-03,3.0416666666666665,42.139996190948,-87.7992269168431,co
NORTHBROOK WATER PLANT,2011-04,2.7,42.139996190948,-87.7992269168431,co
NORTHBROOK WATER PLANT,2011-05,2.6551724137931036,42.139996190948,-87.7992269168431,co
NORTHBROOK WATER PLANT,2011-06,2.6363636363636362,42.139996190948,-87.7992269168431,co
NORTHBROOK WATER PLANT,2011-07,3.6129032258064515,42.139996190948,-87.7992269168431,co
NORTHBROOK WATER PLANT,2011-08,3.4838709677419355,42.139996190948,-87.7992269168431,co
NORTHBROOK WATER PLANT,2011-09,3.8333333333333335,42.139996190948,-87.7992269168431,co
NORTHBROOK WATER PLANT,2011-10,4.612903225806452,42.139996190948,-87.7992269168431,co
NORTHBROOK WATER PLANT,2011-11,3.1666666666666665,42.139996190948,-87.7992269168431,co
NORTHBROOK WATER PLANT,2011-12,3.225806451612903,42.139996190948,-87.7992269168431,co
NORTHBROOK WATER PLANT,2012-01,4.0,42.139996190948,-87.7992269168431,co
NORTHBROOK WATER PLANT,2012-02,3.310344827586207,42.139996190948,-87.7992269168431,co
NORTHBROOK WATER PLANT,2012-03,2.806451612903226,42.139996190948,-87.7992269168431,co
NORTHBROOK WATER PLANT,2012-04,2.566666666666667,42.139996190948,-87.7992269168431,co
NORTHBROOK WATER PLANT,2012-05,3.064516129032258,42.139996190948,-87.7992269168431,co
NORTHBROOK WATER PLANT,2012-06,3.0,42.139996190948,-87.7992269168431,co
NORTHBROOK WATER PLANT,2012-07,3.3225806451612905,42.139996190948,-87.7992269168431,co
NORTHBROOK WATER PLANT,2012-08,3.9166666666666665,42.139996190948,-87.7992269168431,co
NORTHBROOK WATER PLANT,2012-11,4.625,42.139996190948,-87.7992269168431,co
NORTHBROOK WATER PLANT,2012-12,4.0,42.139996190948,-87.7992269168431,co
NORTHBROOK WATER PLANT,2013-01,2.8461538461538463,42.139996190948,-87.7992269168431,co
NORTHBROOK WATER PLANT,2013-06,2.7777777777777777,42.139996190948,-87.7992269168431,co
NORTHBROOK WATER PLANT,2013-07,2.935483870967742,42.139996190948,-87.7992269168431,co
NORTHBROOK WATER PLANT,2013-08,3.096774193548387,42.139996190948,-87.7992269168431,co
NORTHBROOK WATER PLANT,2013-09,3.1333333333333333,42.139996190948,-87.7992269168431,co
NORTHBROOK WATER PLANT,2013-10,3.4516129032258065,42.139996190948,-87.7992269168431,co
NORTHBROOK WATER PLANT,2013-11,2.125,42.139996190948,-87.7992269168431,co
NORTHBROOK WATER PLANT,2013-12,2.7037037037037037,42.139996190948,-87.7992269168431,co
NORTHBROOK WATER PLANT,2014-01,3.8,42.139996190948,-87.7992269168431,co
NORTHBROOK WATER PLANT,2014-02,3.3846153846153846,42.139996190948,-87.7992269168431,co
NORTHBROOK WATER PLANT,2014-03,3.193548387096774,42.139996190948,-87.7992269168431,co
NORTHBROOK WATER PLANT,2014-04,3.6666666666666665,42.139996190948,-87.7992269168431,co
NORTHBROOK WATER PLANT,2014-05,2.6,42.139996190948,-87.7992269168431,co
NORTHBROOK WATER PLANT,2014-06,2.966666666666667,42.139996190948,-87.7992269168431,co
NORTHBROOK WATER PLANT,2014-07,3.0,42.139996190948,-87.7992269168431,co
NORTHBROOK WATER PLANT,2014-08,3.064516129032258,42.139996190948,-87.7992269168431,co
NORTHBROOK WATER PLANT,2014-09,4.066666666666666,42.139996190948,-87.7992269168431,co
NORTHBROOK WATER PLANT,2014-10,2.967741935483871,42.139996190948,-87.7992269168431,co
NORTHBROOK WATER PLANT,2014-11,2.7777777777777777,42.139996190948,-87.7992269168431,co
NORTHBROOK WATER PLANT,2014-12,3.2903225806451615,42.139996190948,-87.7992269168431,co
NORTHBROOK WATER PLANT,2015-01,3.3548387096774195,42.139996190948,-87.7992269168431,co
NORTHBROOK WATER PLANT,2015-02,4.892857142857143,42.139996190948,-87.7992269168431,co
NORTHBROOK WATER PLANT,2015-03,3.5483870967741935,42.139996190948,-87.7992269168431,co
NORTHBROOK WATER PLANT,2015-04,3.5925925925925926,42.139996190948,-87.7992269168431,co
NORTHBROOK WATER PLANT,2015-05,3.7419354838709675,42.139996190948,-87.7992269168431,co
NORTHBROOK WATER PLANT,2015-06,3.2666666666666666,42.139996190948,-87.7992269168431,co
NORTHBROOK WATER PLANT,2015-07,5.387096774193548,42.139996190948,-87.7992269168431,co
NORTHBROOK WATER PLANT,2015-08,6.833333333333333,42.139996190948,-87.7992269168431,co
NORTHBROOK WATER PLANT,2015-09,2.6153846153846154,42.139996190948,-87.7992269168431,co
NORTHBROOK WATER PLANT,2015-10,2.096774193548387,42.139996190948,-87.7992269168431,co
NORTHBROOK WATER PLANT,2015-11,3.4,42.139996190948,-87.7992269168431,co
NORTHBROOK WATER PLANT,2015-12,3.0,42.139996190948,-87.7992269168431,co
NORTHBROOK WATER PLANT,2016-01,3.2580645161290325,42.139996190948,-87.7992269168431,co
NORTHBROOK WATER PLANT,2016-02,3.310344827586207,42.139996190948,-87.7992269168431,co
NORTHBROOK WATER PLANT,2016-03,3.225806451612903,42.139996190948,-87.7992269168431,co
NORTHBROOK WATER PLANT,2016-04,2.433333333333333,42.139996190948,-87.7992269168431,co
