Local Site Name,Month_Year,monthly_value,Site Latitude,Site Longitude
COM ED MAINTENANCE BLDG,2015-12,20.387096774193548,41.7513999786378,-87.7134881520007
COM ED MAINTENANCE BLDG,2016-01,26.516129032258064,41.7513999786378,-87.7134881520007
COM ED MAINTENANCE BLDG,2016-02,26.653846153846153,41.7513999786378,-87.7134881520007
COM ED MAINTENANCE BLDG,2016-03,28.806451612903224,41.7513999786378,-87.7134881520007
COM ED MAINTENANCE BLDG,2016-04,28.633333333333333,41.7513999786378,-87.7134881520007
COM ED MAINTENANCE BLDG,2016-05,29.903225806451612,41.7513999786378,-87.7134881520007
COM ED MAINTENANCE BLDG,2016-06,30.3,41.7513999786378,-87.7134881520007
COM ED MAINTENANCE BLDG,2016-07,16.535714285714285,41.7513999786378,-87.7134881520007
COM ED MAINTENANCE BLDG,2016-08,21.612903225806452,41.7513999786378,-87.7134881520007
COM ED MAINTENANCE BLDG,2016-09,21.1,41.7513999786378,-87.7134881520007
COM ED MAINTENANCE BLDG,2016-10,22.580645161290324,41.7513999786378,-87.7134881520007
COM ED MAINTENANCE BLDG,2016-11,29.06896551724138,41.7513999786378,-87.7134881520007
COM ED MAINTENANCE BLDG,2016-12,26.576923076923077,41.7513999786378,-87.7134881520007
COM ED MAINTENANCE BLDG,2017-01,23.06451612903226,41.7513999786378,-87.7134881520007
COM ED MAINTENANCE BLDG,2017-02,27.178571428571427,41.7513999786378,-87.7134881520007
COM ED MAINTENANCE BLDG,2017-03,25.870967741935484,41.7513999786378,-87.7134881520007
COM ED MAINTENANCE BLDG,2017-04,27.133333333333333,41.7513999786378,-87.7134881520007
COM ED MAINTENANCE BLDG,2017-05,27.0,41.7513999786378,-87.7134881520007
COM ED MAINTENANCE BLDG,2017-06,22.966666666666665,41.7513999786378,-87.7134881520007
COM ED MAINTENANCE BLDG,2017-07,20.387096774193548,41.7513999786378,-87.7134881520007
COM ED MAINTENANCE BLDG,2017-08,19.033333333333335,41.7513999786378,-87.7134881520007
COM ED MAINTENANCE BLDG,2017-09,24.933333333333334,41.7513999786378,-87.7134881520007
COM ED MAINTENANCE BLDG,2017-10,18.612903225806452,41.7513999786378,-87.7134881520007
COM ED MAINTENANCE BLDG,2017-11,25.933333333333334,41.7513999786378,-87.7134881520007
COM ED MAINTENANCE BLDG,2017-12,26.612903225806452,41.7513999786378,-87.7134881520007
COM ED MAINTENANCE BLDG,2018-01,29.15,41.7513999786378,-87.7134881520007
COM ED MAINTENANCE BLDG,2018-02,33.535714285714285,41.7513999786378,-87.7134881520007
COM ED MAINTENANCE BLDG,2018-03,41.38709677419355,41.7513999786378,-87.7134881520007
COM ED MAINTENANCE BLDG,2018-04,34.8,41.7513999786378,-87.7134881520007
COM ED MAINTENANCE BLDG,2018-05,30.833333333333332,41.7513999786378,-87.7134881520007
COM ED MAINTENANCE BLDG,2018-08,19.458333333333332,41.7513999786378,-87.7134881520007
COM ED MAINTENANCE BLDG,2018-09,14.708333333333334,41.7513999786378,-87.7134881520007
COM ED MAINTENANCE BLDG,2018-10,15.8125,41.7513999786378,-87.7134881520007
COM ED MAINTENANCE BLDG,2018-11,23.333333333333332,41.7513999786378,-87.7134881520007
COM ED MAINTENANCE BLDG,2018-12,25.806451612903224,41.7513999786378,-87.7134881520007
COM ED MAINTENANCE BLDG,2019-01,26.58823529411765,41.7513999786378,-87.7134881520007
COM ED MAINTENANCE BLDG,2019-02,27.571428571428573,41.7513999786378,-87.7134881520007
COM ED MAINTENANCE BLDG,2019-03,30.29032258064516,41.7513999786378,-87.7134881520007
COM ED MAINTENANCE BLDG,2019-04,22.833333333333332,41.7513999786378,-87.7134881520007
COM ED MAINTENANCE BLDG,2019-05,22.64516129032258,41.7513999786378,-87.7134881520007
COM ED MAINTENANCE BLDG,2019-06,19.266666666666666,41.7513999786378,-87.7134881520007
COM ED MAINTENANCE BLDG,2019-07,17.774193548387096,41.7513999786378,-87.7134881520007
COM ED MAINTENANCE BLDG,2019-08,19.70967741935484,41.7513999786378,-87.7134881520007
COM ED MAINTENANCE BLDG,2019-09,17.733333333333334,41.7513999786378,-87.7134881520007
COM ED MAINTENANCE BLDG,2019-10,18.93548387096774,41.7513999786378,-87.7134881520007
COM ED MAINTENANCE BLDG,2019-11,22.233333333333334,41.7513999786378,-87.7134881520007
COM ED MAINTENANCE BLDG,2019-12,21.967741935483872,41.7513999786378,-87.7134881520007
COM ED MAINTENANCE BLDG,2020-01,22.0,41.7513999786378,-87.7134881520007
COM ED MAINTENANCE BLDG,2020-02,24.551724137931036,41.7513999786378,-87.7134881520007
COM ED MAINTENANCE BLDG,2020-03,24.483870967741936,41.7513999786378,-87.7134881520007
COM ED MAINTENANCE BLDG,2020-04,23.266666666666666,41.7513999786378,-87.7134881520007
COM ED MAINTENANCE BLDG,2020-05,18.032258064516128,41.7513999786378,-87.7134881520007
COM ED MAINTENANCE BLDG,2020-06,21.0,41.7513999786378,-87.7134881520007
COM ED MAINTENANCE BLDG,2020-07,17.862068965517242,41.7513999786378,-87.7134881520007
COM ED MAINTENANCE BLDG,2020-09,17.607142857142858,41.7513999786378,-87.7134881520007
COM ED MAINTENANCE BLDG,2020-10,23.838709677419356,41.7513999786378,-87.7134881520007
COM ED MAINTENANCE BLDG,2020-11,20.066666666666666,41.7513999786378,-87.7134881520007
COM ED MAINTENANCE BLDG,2020-12,23.258064516129032,41.7513999786378,-87.7134881520007
COOK COUNTY TRAILER,2011-01,34.03448275862069,41.8552431328191,-87.7524696987102
COOK COUNTY TRAILER,2011-02,38.5,41.8552431328191,-87.7524696987102
COOK COUNTY TRAILER,2011-03,36.5,41.8552431328191,-87.7524696987102
COOK COUNTY TRAILER,2011-04,32.82142857142857,41.8552431328191,-87.7524696987102
COOK COUNTY TRAILER,2011-05,30.967741935483872,41.8552431328191,-87.7524696987102
COOK COUNTY TRAILER,2011-06,33.48275862068966,41.8552431328191,-87.7524696987102
COOK COUNTY TRAILER,2011-07,36.26923076923077,41.8552431328191,-87.7524696987102
COOK COUNTY TRAILER,2011-08,37.064516129032256,41.8552431328191,-87.7524696987102
COOK COUNTY TRAILER,2011-09,28.6,41.8552431328191,-87.7524696987102
COOK COUNTY TRAILER,2011-10,35.225806451612904,41.8552431328191,-87.7524696987102
COOK COUNTY TRAILER,2011-11,24.433333333333334,41.8552431328191,-87.7524696987102
COOK COUNTY TRAILER,2011-12,26.612903225806452,41.8552431328191,-87.7524696987102
COOK COUNTY TRAILER,2012-01,34.45161290322581,41.8552431328191,-87.7524696987102
COOK COUNTY TRAILER,2012-02,31.344827586206897,41.8552431328191,-87.7524696987102
COOK COUNTY TRAILER,2012-03,28.379310344827587,41.8552431328191,-87.7524696987102
COOK COUNTY TRAILER,2012-04,30.733333333333334,41.8552431328191,-87.7524696987102
COOK COUNTY TRAILER,2012-05,31.516129032258064,41.8552431328191,-87.7524696987102
COOK COUNTY TRAILER,2012-06,23.8,41.8552431328191,-87.7524696987102
COOK COUNTY TRAILER,2012-07,12.758620689655173,41.8552431328191,-87.7524696987102
COOK COUNTY TRAILER,2012-08,15.870967741935484,41.8552431328191,-87.7524696987102
COOK COUNTY TRAILER,2012-09,32.73076923076923,41.8552431328191,-87.7524696987102
COOK COUNTY TRAILER,2012-10,29.06896551724138,41.8552431328191,-87.7524696987102
COOK COUNTY TRAILER,2012-11,45.22222222222222,41.8552431328191,-87.7524696987102
COOK COUNTY TRAILER,2013-01,29.142857142857142,41.8552431328191,-87.7524696987102
COOK COUNTY TRAILER,2013-02,35.357142857142854,41.8552431328191,-87.7524696987102
COOK COUNTY TRAILER,2013-03,38.83870967741935,41.8552431328191,-87.7524696987102
COOK COUNTY TRAILER,2013-04,34.733333333333334,41.8552431328191,-87.7524696987102
COOK COUNTY TRAILER,2013-05,34.32258064516129,41.8552431328191,-87.7524696987102
COOK COUNTY TRAILER,2013-06,32.06666666666667,41.8552431328191,-87.7524696987102
COOK COUNTY TRAILER,2013-07,26.06451612903226,41.8552431328191,-87.7524696987102
COOK COUNTY TRAILER,2013-08,32.16129032258065,41.8552431328191,-87.7524696987102
COOK COUNTY TRAILER,2013-09,32.0,41.8552431328191,-87.7524696987102
COOK COUNTY TRAILER,2013-10,32.483870967741936,41.8552431328191,-87.7524696987102
COOK COUNTY TRAILER,2013-11,22.133333333333333,41.8552431328191,-87.7524696987102
COOK COUNTY TRAILER,2013-12,31.64516129032258,41.8552431328191,-87.7524696987102
COOK COUNTY TRAILER,2014-01,35.03225806451613,41.8552431328191,-87.7524696987102
COOK COUNTY TRAILER,2014-02,44.46153846153846,41.8552431328191,-87.7524696987102
COOK COUNTY TRAILER,2014-03,41.903225806451616,41.8552431328191,-87.7524696987102
COOK COUNTY TRAILER,2014-04,36.63333333333333,41.8552431328191,-87.7524696987102
COOK COUNTY TRAILER,2014-05,29.161290322580644,41.8552431328191,-87.7524696987102
COOK COUNTY TRAILER,2014-06,28.133333333333333,41.8552431328191,-87.7524696987102
COOK COUNTY TRAILER,2014-07,27.483870967741936,41.8552431328191,-87.7524696987102
COOK COUNTY TRAILER,2014-08,26.387096774193548,41.8552431328191,-87.7524696987102
COOK COUNTY TRAILER,2014-09,33.2,41.8552431328191,-87.7524696987102
COOK COUNTY TRAILER,2014-10,28.580645161290324,41.8552431328191,-87.7524696987102
COOK COUNTY TRAILER,2014-11,27.766666666666666,41.8552431328191,-87.7524696987102
COOK COUNTY TRAILER,2014-12,26.806451612903224,41.8552431328191,-87.7524696987102
COOK COUNTY TRAILER,2015-01,33.38709677419355,41.8552431328191,-87.7524696987102
COOK COUNTY TRAILER,2015-02,37.357142857142854,41.8552431328191,-87.7524696987102
COOK COUNTY TRAILER,2015-03,38.96774193548387,41.8552431328191,-87.7524696987102
COOK COUNTY TRAILER,2015-04,38.766666666666666,41.8552431328191,-87.7524696987102
COOK COUNTY TRAILER,2015-05,32.38709677419355,41.8552431328191,-87.7524696987102
COOK COUNTY TRAILER,2015-06,29.7,41.8552431328191,-87.7524696987102
COOK COUNTY TRAILER,2015-07,31.548387096774192,41.8552431328191,-87.7524696987102
COOK COUNTY TRAILER,2015-08,22.903225806451612,41.8552431328191,-87.7524696987102
COOK COUNTY TRAILER,2015-09,23.566666666666666,41.8552431328191,-87.7524696987102
COOK COUNTY TRAILER,2015-10,15.774193548387096,41.8552431328191,-87.7524696987102
COOK COUNTY TRAILER,2015-11,25.433333333333334,41.8552431328191,-87.7524696987102
COOK COUNTY TRAILER,2015-12,21.70967741935484,41.8552431328191,-87.7524696987102
COOK COUNTY TRAILER,2016-01,25.612903225806452,41.8552431328191,-87.7524696987102
COOK COUNTY TRAILER,2016-02,27.40740740740741,41.8552431328191,-87.7524696987102
COOK COUNTY TRAILER,2016-03,29.322580645161292,41.8552431328191,-87.7524696987102
COOK COUNTY TRAILER,2016-04,28.933333333333334,41.8552431328191,-87.7524696987102
COOK COUNTY TRAILER,2016-05,31.774193548387096,41.8552431328191,-87.7524696987102
COOK COUNTY TRAILER,2016-06,26.8,41.8552431328191,-87.7524696987102
COOK COUNTY TRAILER,2016-07,17.322580645161292,41.8552431328191,-87.7524696987102
COOK COUNTY TRAILER,2016-08,18.161290322580644,41.8552431328191,-87.7524696987102
COOK COUNTY TRAILER,2016-09,14.379310344827585,41.8552431328191,-87.7524696987102
COOK COUNTY TRAILER,2016-10,12.0,41.8552431328191,-87.7524696987102
COOK COUNTY TRAILER,2016-12,22.555555555555557,41.8552431328191,-87.7524696987102
COOK COUNTY TRAILER,2017-01,21.52,41.8552431328191,-87.7524696987102
COOK COUNTY TRAILER,2017-02,32.36,41.8552431328191,-87.7524696987102
COOK COUNTY TRAILER,2017-03,21.516129032258064,41.8552431328191,-87.7524696987102
COOK COUNTY TRAILER,2017-04,28.933333333333334,41.8552431328191,-87.7524696987102
COOK COUNTY TRAILER,2017-05,25.806451612903224,41.8552431328191,-87.7524696987102
COOK COUNTY TRAILER,2017-06,27.0,41.8552431328191,-87.7524696987102
COOK COUNTY TRAILER,2017-07,23.161290322580644,41.8552431328191,-87.7524696987102
COOK COUNTY TRAILER,2017-08,27.870967741935484,41.8552431328191,-87.7524696987102
COOK COUNTY TRAILER,2017-09,28.466666666666665,41.8552431328191,-87.7524696987102
COOK COUNTY TRAILER,2017-10,24.29032258064516,41.8552431328191,-87.7524696987102
COOK COUNTY TRAILER,2017-11,28.8,41.8552431328191,-87.7524696987102
COOK COUNTY TRAILER,2017-12,28.903225806451612,41.8552431328191,-87.7524696987102
COOK COUNTY TRAILER,2018-01,29.0,41.8552431328191,-87.7524696987102
COOK COUNTY TRAILER,2018-02,29.416666666666668,41.8552431328191,-87.7524696987102
COOK COUNTY TRAILER,2018-03,34.689655172413794,41.8552431328191,-87.7524696987102
COOK COUNTY TRAILER,2018-04,34.46666666666667,41.8552431328191,-87.7524696987102
COOK COUNTY TRAILER,2018-05,36.58064516129032,41.8552431328191,-87.7524696987102
COOK COUNTY TRAILER,2018-06,26.466666666666665,41.8552431328191,-87.7524696987102
COOK COUNTY TRAILER,2018-07,20.0,41.8552431328191,-87.7524696987102
COOK COUNTY TRAILER,2018-08,28.741935483870968,41.8552431328191,-87.7524696987102
COOK COUNTY TRAILER,2018-09,23.166666666666668,41.8552431328191,-87.7524696987102
COOK COUNTY TRAILER,2018-10,15.75,41.8552431328191,-87.7524696987102
COOK COUNTY TRAILER,2018-11,24.61904761904762,41.8552431328191,-87.7524696987102
COOK COUNTY TRAILER,2018-12,27.548387096774192,41.8552431328191,-87.7524696987102
COOK COUNTY TRAILER,2019-01,26.193548387096776,41.8552431328191,-87.7524696987102
COOK COUNTY TRAILER,2019-02,32.42857142857143,41.8552431328191,-87.7524696987102
COOK COUNTY TRAILER,2019-03,34.064516129032256,41.8552431328191,-87.7524696987102
COOK COUNTY TRAILER,2019-04,28.466666666666665,41.8552431328191,-87.7524696987102
COOK COUNTY TRAILER,2019-05,27.06451612903226,41.8552431328191,-87.7524696987102
COOK COUNTY TRAILER,2019-06,23.566666666666666,41.8552431328191,-87.7524696987102
COOK COUNTY TRAILER,2019-07,20.838709677419356,41.8552431328191,-87.7524696987102
COOK COUNTY TRAILER,2019-08,22.129032258064516,41.8552431328191,-87.7524696987102
COOK COUNTY TRAILER,2019-09,23.5,41.8552431328191,-87.7524696987102
COOK COUNTY TRAILER,2019-10,22.419354838709676,41.8552431328191,-87.7524696987102
COOK COUNTY TRAILER,2019-11,24.933333333333334,41.8552431328191,-87.7524696987102
COOK COUNTY TRAILER,2019-12,26.161290322580644,41.8552431328191,-87.7524696987102
COOK COUNTY TRAILER,2020-01,23.933333333333334,41.8552431328191,-87.7524696987102
COOK COUNTY TRAILER,2020-02,25.82758620689655,41.8552431328191,-87.7524696987102
COOK COUNTY TRAILER,2020-03,27.29032258064516,41.8552431328191,-87.7524696987102
COOK COUNTY TRAILER,2020-04,26.266666666666666,41.8552431328191,-87.7524696987102
COOK COUNTY TRAILER,2020-05,21.677419354838708,41.8552431328191,-87.7524696987102
COOK COUNTY TRAILER,2020-06,24.8,41.8552431328191,-87.7524696987102
COOK COUNTY TRAILER,2020-07,23.266666666666666,41.8552431328191,-87.7524696987102
COOK COUNTY TRAILER,2020-08,26.357142857142858,41.8552431328191,-87.7524696987102
COOK COUNTY TRAILER,2020-09,21.733333333333334,41.8552431328191,-87.7524696987102
COOK COUNTY TRAILER,2020-10,23.115384615384617,41.8552431328191,-87.7524696987102
CTA BUILDING,2011-01,41.64,41.877682,-87.635027
CTA BUILDING,2011-02,40.785714285714285,41.877682,-87.635027
CTA BUILDING,2011-03,33.74193548387097,41.877682,-87.635027
CTA BUILDING,2011-04,33.53333333333333,41.877682,-87.635027
CTA BUILDING,2011-05,30.0,41.877682,-87.635027
CTA BUILDING,2011-06,35.46666666666667,41.877682,-87.635027
CTA BUILDING,2011-07,36.354838709677416,41.877682,-87.635027
CTA BUILDING,2011-08,36.608695652173914,41.877682,-87.635027
CTA BUILDING,2011-09,33.4,41.877682,-87.635027
CTA BUILDING,2011-10,43.645161290322584,41.877682,-87.635027
CTA BUILDING,2011-11,31.9,41.877682,-87.635027
CTA BUILDING,2011-12,31.612903225806452,41.877682,-87.635027
CTA BUILDING,2012-01,36.16129032258065,41.877682,-87.635027
CTA BUILDING,2012-02,34.827586206896555,41.877682,-87.635027
CTA BUILDING,2012-03,32.354838709677416,41.877682,-87.635027
CTA BUILDING,2012-04,34.5,41.877682,-87.635027
CTA BUILDING,2012-05,41.41935483870968,41.877682,-87.635027
CTA BUILDING,2012-06,39.766666666666666,41.877682,-87.635027
CTA BUILDING,2012-07,42.666666666666664,41.877682,-87.635027
CTA BUILDING,2012-08,43.45161290322581,41.877682,-87.635027
CTA BUILDING,2012-09,39.43333333333333,41.877682,-87.635027
CTA BUILDING,2012-10,39.42857142857143,41.877682,-87.635027
CTA BUILDING,2012-12,32.333333333333336,41.877682,-87.635027
CTA BUILDING,2013-01,35.67741935483871,41.877682,-87.635027
CTA BUILDING,2013-02,39.42857142857143,41.877682,-87.635027
CTA BUILDING,2013-03,39.483870967741936,41.877682,-87.635027
CTA BUILDING,2013-04,35.5,41.877682,-87.635027
CTA BUILDING,2013-05,40.354838709677416,41.877682,-87.635027
CTA BUILDING,2013-06,35.0,41.877682,-87.635027
CTA BUILDING,2013-07,31.35483870967742,41.877682,-87.635027
CTA BUILDING,2013-08,33.96774193548387,41.877682,-87.635027
CTA BUILDING,2013-09,29.666666666666668,41.877682,-87.635027
CTA BUILDING,2013-10,31.870967741935484,41.877682,-87.635027
CTA BUILDING,2013-11,31.6,41.877682,-87.635027
CTA BUILDING,2013-12,32.96774193548387,41.877682,-87.635027
CTA BUILDING,2014-01,34.38709677419355,41.877682,-87.635027
CTA BUILDING,2014-02,42.19230769230769,41.877682,-87.635027
CTA BUILDING,2014-03,40.32258064516129,41.877682,-87.635027
CTA BUILDING,2014-04,34.3,41.877682,-87.635027
CTA BUILDING,2014-05,31.774193548387096,41.877682,-87.635027
CTA BUILDING,2014-06,35.06666666666667,41.877682,-87.635027
CTA BUILDING,2014-07,29.428571428571427,41.877682,-87.635027
CTA BUILDING,2014-08,33.0,41.877682,-87.635027
CTA BUILDING,2014-09,38.94444444444444,41.877682,-87.635027
CTA BUILDING,2014-10,26.838709677419356,41.877682,-87.635027
CTA BUILDING,2014-11,28.733333333333334,41.877682,-87.635027
CTA BUILDING,2014-12,30.322580645161292,41.877682,-87.635027
CTA BUILDING,2015-01,32.107142857142854,41.877682,-87.635027
CTA BUILDING,2015-03,37.84615384615385,41.877682,-87.635027
CTA BUILDING,2015-04,35.46666666666667,41.877682,-87.635027
CTA BUILDING,2015-05,30.06451612903226,41.877682,-87.635027
CTA BUILDING,2015-06,32.46666666666667,41.877682,-87.635027
CTA BUILDING,2015-07,28.035714285714285,41.877682,-87.635027
CTA BUILDING,2015-08,13.107142857142858,41.877682,-87.635027
CTA BUILDING,2015-09,14.5,41.877682,-87.635027
CTA BUILDING,2015-10,26.967741935483872,41.877682,-87.635027
CTA BUILDING,2015-11,34.0,41.877682,-87.635027
CTA BUILDING,2015-12,28.032258064516128,41.877682,-87.635027
CTA BUILDING,2016-01,32.354838709677416,41.877682,-87.635027
CTA BUILDING,2016-02,34.275862068965516,41.877682,-87.635027
CTA BUILDING,2016-03,33.16129032258065,41.877682,-87.635027
CTA BUILDING,2016-04,31.566666666666666,41.877682,-87.635027
CTA BUILDING,2016-05,37.096774193548384,41.877682,-87.635027
CTA BUILDING,2016-06,32.43333333333333,41.877682,-87.635027
CTA BUILDING,2016-07,29.967741935483872,41.877682,-87.635027
CTA BUILDING,2016-08,29.88888888888889,41.877682,-87.635027
CTA BUILDING,2016-12,31.0,41.877682,-87.635027
CTA BUILDING,2017-01,30.64516129032258,41.877682,-87.635027
CTA BUILDING,2017-02,28.392857142857142,41.877682,-87.635027
CTA BUILDING,2017-03,24.677419354838708,41.877682,-87.635027
CTA BUILDING,2017-04,30.866666666666667,41.877682,-87.635027
CTA BUILDING,2017-05,15.741935483870968,41.877682,-87.635027
CTA BUILDING,2017-06,16.566666666666666,41.877682,-87.635027
CTA BUILDING,2017-07,27.93548387096774,41.877682,-87.635027
CTA BUILDING,2017-08,30.419354838709676,41.877682,-87.635027
CTA BUILDING,2017-09,26.033333333333335,41.877682,-87.635027
CTA BUILDING,2017-10,23.64516129032258,41.877682,-87.635027
CTA BUILDING,2017-11,30.066666666666666,41.877682,-87.635027
CTA BUILDING,2017-12,30.774193548387096,41.877682,-87.635027
IEPA TRAILER,2011-01,34.064516129032256,41.9651934814238,-87.8762647334973
IEPA TRAILER,2011-02,39.333333333333336,41.9651934814238,-87.8762647334973
IEPA TRAILER,2011-03,42.333333333333336,41.9651934814238,-87.8762647334973
IEPA TRAILER,2011-04,38.43333333333333,41.9651934814238,-87.8762647334973
IEPA TRAILER,2011-05,33.935483870967744,41.9651934814238,-87.8762647334973
IEPA TRAILER,2011-06,35.733333333333334,41.9651934814238,-87.8762647334973
IEPA TRAILER,2011-07,40.0,41.9651934814238,-87.8762647334973
IEPA TRAILER,2011-08,35.5,41.9651934814238,-87.8762647334973
IEPA TRAILER,2011-09,29.4,41.9651934814238,-87.8762647334973
IEPA TRAILER,2011-10,34.25806451612903,41.9651934814238,-87.8762647334973
IEPA TRAILER,2011-11,31.4,41.9651934814238,-87.8762647334973
IEPA TRAILER,2011-12,31.29032258064516,41.9651934814238,-87.8762647334973
IEPA TRAILER,2012-01,38.62068965517241,41.9651934814238,-87.8762647334973
IEPA TRAILER,2012-02,42.5,41.9651934814238,-87.8762647334973
IEPA TRAILER,2012-03,34.592592592592595,41.9651934814238,-87.8762647334973
IEPA TRAILER,2012-04,37.0,41.9651934814238,-87.8762647334973
IEPA TRAILER,2012-05,40.166666666666664,41.9651934814238,-87.8762647334973
IEPA TRAILER,2012-06,33.833333333333336,41.9651934814238,-87.8762647334973
IEPA TRAILER,2012-07,34.83870967741935,41.9651934814238,-87.8762647334973
IEPA TRAILER,2012-08,42.25806451612903,41.9651934814238,-87.8762647334973
IEPA TRAILER,2012-09,37.06666666666667,41.9651934814238,-87.8762647334973
IEPA TRAILER,2012-10,28.833333333333332,41.9651934814238,-87.8762647334973
IEPA TRAILER,2012-11,32.7,41.9651934814238,-87.8762647334973
